"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
4621,72.2,72.2,27.8,"Warth-Weiningen TG","Warth-Weiningen (TG)","Warth-Weiningen TG","Das Freihandelsabkommen mit Indonesien ist in Warth-Weiningen mit 7'998 Ja zu 3'074 Nein angenommen worden. Das entspricht 72,2 Prozent der Stimmen. Warth-Weiningen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Warth-Weiningen, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 72,2 pour cent de oui. Warth-Weiningen a approuvé la loi, tout comme son canton.","I cittadini di Warth-Weiningen si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 72,2 percento dei voti. Warth-Weiningen ha approvato l'accordo, proprio come il suo cantone."
4641,92.7,92.7,7.3,"Altnau TG","Altnau (TG)","Altnau TG","92,7 Prozent der Stimmbürgerinnen und Stimmbürger von Altnau haben Ja gesagt zum Freihandelsabkommen mit Indonesien. Altnau hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","C'est oui à 92,7 pour cent à l'accord de libre-échange avec l'Indonésie à Altnau. Altnau a approuvé la loi, tout comme son canton.","Con il 92,7 percento di ""sì"", i cittadini del comune di Altnau hanno accolto il partenariato economico globale con l'Indonesia. Altnau ha approvato l'accordo, proprio come il suo cantone."
4643,27.3,27.3,72.7,"Bottighofen TG","Bottighofen (TG)","Bottighofen TG","Mit 9'566 Nein zu 3'594 Ja haben die Stimmbürgerinnen und Stimmbürger von Bottighofen das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 72,7 Prozent. Bottighofen hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","A Bottighofen, les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 72,7 pour cent de non. Bottighofen a rejeté la loi, contrairement à son canton.","I cittadini di Bottighofen si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 72,7 percento dei voti. Bottighofen, al contrario del suo cantone, ha respinto l'accordo."
4646,7,7,93,"Ermatingen TG","Ermatingen (TG)","Ermatingen TG","93 Prozent Stimmbürgerinnen und Stimmbürger von Ermatingen haben Nein gesagt zum Freihandelsabkommen mit Indonesien. Ermatingen hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","A Ermatingen, les habitants disent non à 93 pour cent à l'accord de libre-échange avec l'Indonésie. Ermatingen a rejeté la loi, contrairement à son canton.","Nel comune di Ermatingen l'accordo di libero scambio con l'Indonesia è stato bocciato con il 93 percento dei voti. Ermatingen, al contrario del suo cantone, ha respinto l'accordo."
4651,92.6,92.6,7.4,"Gottlieben TG","Gottlieben (TG)","Gottlieben TG","Das Freihandelsabkommen mit Indonesien ist in Gottlieben mit 9'482 Ja zu 763 Nein angenommen worden. Das entspricht 92,6 Prozent der Stimmen. Gottlieben hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Gottlieben, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 92,6 pour cent de oui. Gottlieben a approuvé la loi, tout comme son canton.","I cittadini di Gottlieben si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 92,6 percento dei voti. Gottlieben ha approvato l'accordo, proprio come il suo cantone."
4656,18.7,18.7,81.3,"Güttingen TG","Güttingen (TG)","Güttingen TG","Die Gemeinde Güttingen ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 81,3 Prozent Nein verworfen. Güttingen hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","Les habitants de Güttingen rejettent l'accord de libre-échange avec l'Indonésie avec 81,3 pour cent de non. Güttingen a rejeté la loi, contrairement à son canton.","Nel comune di Güttingen l'accordo di libero scambio con l'Indonesia è stato bocciato con il 81,3 percento dei voti. Güttingen, al contrario del suo cantone, ha respinto l'accordo."
4666,38.9,38.9,61.1,"Kemmental TG","Kemmental (TG)","Kemmental TG","61,1 Prozent der Stimmbürgerinnen und Stimmbürger von Kemmental haben das Freihandelsabkommen mit Indonesien abgelehnt. Kemmental hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","Les habitants de Kemmental s'opposent à l'accord de libre-échange avec l'Indonésie avec 61,1 pour cent de non. Kemmental a rejeté la loi, contrairement à son canton.","No all'accordo di libero scambio con l'Indonesia nel comune di Kemmental: i cittadini hanno respinto il testo con il 61,1 percento dei voti. Kemmental, al contrario del suo cantone, ha respinto l'accordo."
4671,65.1,65.1,34.9,"Kreuzlingen TG","Kreuzlingen (TG)","Kreuzlingen TG","Das Freihandelsabkommen mit Indonesien ist in Kreuzlingen mit 5'468 Ja zu 2'936 Nein angenommen worden. Das entspricht 65,1 Prozent der Stimmen. Kreuzlingen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Kreuzlingen, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 65,1 pour cent de oui. Kreuzlingen a approuvé la loi, tout comme son canton.","I cittadini di Kreuzlingen si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 65,1 percento dei voti. Kreuzlingen ha approvato l'accordo, proprio come il suo cantone."
4681,53.6,53.6,46.4,"Langrickenbach TG","Langrickenbach (TG)","Langrickenbach TG","Mit 53,6 Prozent Ja hat sich Langrickenbach für das Freihandelsabkommen mit Indonesien ausgesprochen. Langrickenbach hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","Les habitants de Langrickenbach approuvent l'accord de libre-échange avec l'Indonésie avec 53,6 pour cent de oui. Langrickenbach a approuvé la loi, tout comme son canton.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Langrickenbach: i cittadini hanno approvato il testo con il 53,6 percento dei voti. Langrickenbach ha approvato l'accordo, proprio come il suo cantone."
4683,38.7,38.7,61.3,"Lengwil TG","Lengwil (TG)","Lengwil TG","Nein zum Freihandelsabkommen mit Indonesien: Lengwil hat den Bundesbeschluss mit 61,3 Prozent Nein-Stimmen verworfen. Lengwil hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe aungwil avec 61,3 pour cent de non. Lengwil a rejeté la loi, contrairement à son canton.","Da Lengwil è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 61,3 percento dei voti. Lengwil, al contrario del suo cantone, ha respinto l'accordo."
4691,82.1,82.1,17.9,"Münsterlingen TG","Münsterlingen (TG)","Münsterlingen TG","Ja zum Freihandelsabkommen mit Indonesien: Münsterlingen hat den Bundesbeschluss mit 82,1 Prozent der Stimmen angenommen. Münsterlingen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","Les électeurs de Münsterlingen valident l'accord de libre-échange avec l'Indonésie avec 82,1 pour cent de oui. Münsterlingen a approuvé la loi, tout comme son canton.","A Münsterlingen i cittadini hanno accolto, con il 82,1 percento dei voti, l'accordo di libero scambio con l'Indonesia. Münsterlingen ha approvato l'accordo, proprio come il suo cantone."
4696,52.1,52.1,47.9,"Tägerwilen TG","Tägerwilen (TG)","Tägerwilen TG","Das Freihandelsabkommen mit Indonesien ist in Tägerwilen mit 6'307 Ja zu 5'805 Nein angenommen worden. Das entspricht 52,1 Prozent der Stimmen. Tägerwilen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Tägerwilen, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 52,1 pour cent de oui. Tägerwilen a approuvé la loi, tout comme son canton.","I cittadini di Tägerwilen si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 52,1 percento dei voti. Tägerwilen ha approvato l'accordo, proprio come il suo cantone."
4701,86.9,86.9,13.1,"Wäldi TG","Wäldi (TG)","Wäldi TG","Mit 86,9 Prozent Ja hat sich Wäldi für das Freihandelsabkommen mit Indonesien ausgesprochen. Wäldi hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","Les habitants de Wäldi approuvent l'accord de libre-échange avec l'Indonésie avec 86,9 pour cent de oui. Wäldi a approuvé la loi, tout comme son canton.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Wäldi: i cittadini hanno approvato il testo con il 86,9 percento dei voti. Wäldi ha approvato l'accordo, proprio come il suo cantone."
4711,61.9,61.9,38.1,"Affeltrangen TG","Affeltrangen (TG)","Affeltrangen TG","Mit 61,9 Prozent Ja hat sich Affeltrangen für das Freihandelsabkommen mit Indonesien ausgesprochen. Affeltrangen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","Les habitants d'Affeltrangen approuvent l'accord de libre-échange avec l'Indonésie avec 61,9 pour cent de oui. Affeltrangen a approuvé la loi, tout comme son canton.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Affeltrangen: i cittadini hanno approvato il testo con il 61,9 percento dei voti. Affeltrangen ha approvato l'accordo, proprio come il suo cantone."
4716,18.4,18.4,81.6,"Bettwiesen TG","Bettwiesen (TG)","Bettwiesen TG","Mit 8'869 Nein zu 2'006 Ja haben die Stimmbürgerinnen und Stimmbürger von Bettwiesen das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 81,6 Prozent. Bettwiesen hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","A Bettwiesen, les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 81,6 pour cent de non. Bettwiesen a rejeté la loi, contrairement à son canton.","I cittadini di Bettwiesen si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 81,6 percento dei voti. Bettwiesen, al contrario del suo cantone, ha respinto l'accordo."
4721,60.6,60.6,39.4,"Bichelsee-Balterswil TG","Bichelsee-Balterswil (TG)","Bichelsee-Balterswil TG","60,6 Prozent der Stimmbürgerinnen und Stimmbürger von Bichelsee-Balterswil haben Ja gesagt zum Freihandelsabkommen mit Indonesien. Bichelsee-Balterswil hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","C'est oui à 60,6 pour cent à l'accord de libre-échange avec l'Indonésie à Bichelsee-Balterswil. Bichelsee-Balterswil a approuvé la loi, tout comme son canton.","Con il 60,6 percento di ""sì"", i cittadini del comune di Bichelsee-Balterswil hanno accolto il partenariato economico globale con l'Indonesia. Bichelsee-Balterswil ha approvato l'accordo, proprio come il suo cantone."
4723,49.8,49.8,50.2,"Braunau TG","Braunau (TG)","Braunau TG","50,2 Prozent der Stimmbürgerinnen und Stimmbürger von Braunau haben das Freihandelsabkommen mit Indonesien abgelehnt. Braunau hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","Les habitants de Braunau s'opposent à l'accord de libre-échange avec l'Indonésie avec 50,2 pour cent de non. Braunau a rejeté la loi, contrairement à son canton.","No all'accordo di libero scambio con l'Indonesia nel comune di Braunau: i cittadini hanno respinto il testo con il 50,2 percento dei voti. Braunau, al contrario del suo cantone, ha respinto l'accordo."
4724,60,60,40,"Eschlikon TG","Eschlikon (TG)","Eschlikon TG","Eschlikon hat mit 60 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien. Eschlikon hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","Les habitants d'Eschlikon acceptent l'accord de libre-échange avec l'Indonésie avec 60 pour cent de oui. Eschlikon a approuvé la loi, tout comme son canton.","Nel comune di Eschlikon l'accordo di libero scambio con l'Indonesia è stato accetato con il 60 percento dei voti. Eschlikon ha approvato l'accordo, proprio come il suo cantone."
4726,90.5,90.5,9.5,"Fischingen TG","Fischingen (TG)","Fischingen TG","90,5 Prozent der Stimmbürgerinnen und Stimmbürger von Fischingen haben für das Freihandelsabkommen mit Indonesien gestimmt. Fischingen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Fischingen, les habitants disent oui à 90,5 pour cent à l'accord de libre-échange avec l'Indonésie. Fischingen a approuvé la loi, tout comme son canton.","Nel comune di Fischingen l'accordo di libero scambio con l'Indonesia è stato approvato con il 90,5 percento dei voti. Fischingen ha approvato l'accordo, proprio come il suo cantone."
4741,63.1,63.1,36.9,"Lommis TG","Lommis (TG)","Lommis TG","Ja zum Freihandelsabkommen mit Indonesien: Lommis hat den Bundesbeschluss mit 63,1 Prozent der Stimmen angenommen. Lommis hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","Les électeurs de Lommis valident l'accord de libre-échange avec l'Indonésie avec 63,1 pour cent de oui. Lommis a approuvé la loi, tout comme son canton.","A Lommis i cittadini hanno accolto, con il 63,1 percento dei voti, l'accordo di libero scambio con l'Indonesia. Lommis ha approvato l'accordo, proprio come il suo cantone."
4746,70.5,70.5,29.5,"Münchwilen TG","Münchwilen (TG)","Münchwilen TG","70,5 Prozent der Stimmbürgerinnen und Stimmbürger von Münchwilen TG haben Ja gesagt zum Freihandelsabkommen mit Indonesien. Münchwilen TG hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","C'est oui à 70,5 pour cent à l'accord de libre-échange avec l'Indonésie à Münchwilen (TG). Münchwilen (TG) a approuvé la loi, tout comme son canton.","Con il 70,5 percento di ""sì"", i cittadini del comune di Münchwilen TG hanno accolto il partenariato economico globale con l'Indonesia. Münchwilen TG ha approvato l'accordo, proprio come il suo cantone."
4751,34.7,34.7,65.3,"Rickenbach TG","Rickenbach (TG)","Rickenbach TG","In Rickenbach TG das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 65,3 Prozent haben es abgelehnt. Rickenbach TG hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","L'accord de libre-échange avec l'Indonésie échoue à Rickenbach (TG) avec 65,3 pour cent de non. Rickenbach (TG) a rejeté la loi, contrairement à son canton.","A Rickenbach TG i cittadini hanno bocciato, con il 65,3 percento dei voti, l'accordo di libero scambio con l'Indonesia. Rickenbach TG, al contrario del suo cantone, ha respinto l'accordo."
4756,55.1,55.1,44.9,"Schönholzerswilen TG","Schönholzerswilen (TG)","Schönholzerswilen TG","Das Freihandelsabkommen mit Indonesien ist in Schönholzerswilen mit 8'533 Ja zu 6'967 Nein angenommen worden. Das entspricht 55,1 Prozent der Stimmen. Schönholzerswilen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Schönholzerswilen, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 55,1 pour cent de oui. Schönholzerswilen a approuvé la loi, tout comme son canton.","I cittadini di Schönholzerswilen si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 55,1 percento dei voti. Schönholzerswilen ha approvato l'accordo, proprio come il suo cantone."
4761,56.4,56.4,43.6,"Sirnach TG","Sirnach (TG)","Sirnach TG","56,4 Prozent der Stimmbürgerinnen und Stimmbürger von Sirnach haben für das Freihandelsabkommen mit Indonesien gestimmt. Sirnach hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Sirnach, les habitants disent oui à 56,4 pour cent à l'accord de libre-échange avec l'Indonésie. Sirnach a approuvé la loi, tout comme son canton.","Nel comune di Sirnach l'accordo di libero scambio con l'Indonesia è stato approvato con il 56,4 percento dei voti. Sirnach ha approvato l'accordo, proprio come il suo cantone."
4776,18.6,18.6,81.4,"Tobel-Tägerschen TG","Tobel-Tägerschen (TG)","Tobel-Tägerschen TG","81,4 Prozent der Stimmbürgerinnen und Stimmbürger von Tobel-Tägerschen haben das Freihandelsabkommen mit Indonesien abgelehnt. Tobel-Tägerschen hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","Les habitants de Tobel-Tägerschen s'opposent à l'accord de libre-échange avec l'Indonésie avec 81,4 pour cent de non. Tobel-Tägerschen a rejeté la loi, contrairement à son canton.","No all'accordo di libero scambio con l'Indonesia nel comune di Tobel-Tägerschen: i cittadini hanno respinto il testo con il 81,4 percento dei voti. Tobel-Tägerschen, al contrario del suo cantone, ha respinto l'accordo."
4781,70.8,70.8,29.2,"Wängi TG","Wängi (TG)","Wängi TG","70,8 Prozent der Stimmbürgerinnen und Stimmbürger von Wängi haben Ja gesagt zum Freihandelsabkommen mit Indonesien. Wängi hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","C'est oui à 70,8 pour cent à l'accord de libre-échange avec l'Indonésie à Wängi. Wängi a approuvé la loi, tout comme son canton.","Con il 70,8 percento di ""sì"", i cittadini del comune di Wängi hanno accolto il partenariato economico globale con l'Indonesia. Wängi ha approvato l'accordo, proprio come il suo cantone."
4786,47.6,47.6,52.4,"Wilen TG","Wilen (TG)","Wilen TG","Nein zum Freihandelsabkommen mit Indonesien: Wilen TG hat den Bundesbeschluss mit 52,4 Prozent Nein-Stimmen verworfen. Wilen TG hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Wilen (TG) avec 52,4 pour cent de non. Wilen (TG) a rejeté la loi, contrairement à son canton.","Da Wilen TG è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 52,4 percento dei voti. Wilen TG, al contrario del suo cantone, ha respinto l'accordo."
