"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
4646,25,25,75,"Ermatingen TG","Ermatingen (TG)","Ermatingen TG","75 Prozent Nein zur Burka-Initiative in der Gemeinde Ermatingen. Damit hat in Ermatingen die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 63 Prozent ein Ja in die Urne gelegt.","A Ermatingen, les habitants disent non à 75 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". Ermatingen a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Ermatingen l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata respinta con il 75 percento dei voti. Ermatingen ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
4651,35.3,35.3,64.7,"Gottlieben TG","Gottlieben (TG)","Gottlieben TG","In Gottlieben hat die Stimmbevölkerung die Burka-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 64,7 Prozent verworfen. Damit hat in Gottlieben die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 50,9 Prozent ein Ja in die Urne gelegt.","A Gottlieben, les habitants sont défavorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 64,7 pour cent de non. Gottlieben a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","I cittadini di Gottlieben si sono opposti all'iniziativa contro la dissimulazione del viso. Il testo è stato respinto con il 64,7 percento dei voti. Gottlieben ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
4656,57.2,57.2,42.8,"Güttingen TG","Güttingen (TG)","Güttingen TG","Die Gemeinde Güttingen hat die Burka-Initiative agenommen. Der Ja-Stimmen-Anteil beträgt 57,2 Prozent. Damit ist in Güttingen die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 70,5 Prozent.","Les habitants de Güttingen acceptent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 57,2 pour cent de oui. A Güttingen, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 70,5 pour cent à l'initiative pour l'interdiction des minarets.","Nel comune di Güttingen l'Iniziativa anti-burqa è stata accetata con il 57,2 percento dei voti. A Güttingen lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 70,5 percento dei voti - all'iniziativa per il divieto dei minareti."
4666,34.8,34.8,65.2,"Kemmental TG","Kemmental (TG)","Kemmental TG","65,2 Prozent der Stimmbürgerinnen und Stimmbürger von Kemmental sagen Nein zur Burka-Initiative. Sie haben das Volksbegehren mit 5'197 Ja-Stimmen zu 2'779 Nein-Stimmen abgelehnt. Damit hat in Kemmental die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 70,6 Prozent ein Ja in die Urne gelegt.","Les habitants de Kemmental s'opposent à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 65,2 pour cent de non. Kemmental a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","No all'Iniziativa anti-burqa nel comune di Kemmental: i cittadini hanno bocciato il testo con il 65,2 percento dei voti. Kemmental ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
4671,46.1,46.1,53.9,"Kreuzlingen TG","Kreuzlingen (TG)","Kreuzlingen TG","In Kreuzlingen hat die Stimmbevölkerung die Burka-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 53,9 Prozent verworfen. Damit hat in Kreuzlingen die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 58,9 Prozent ein Ja in die Urne gelegt.","A Kreuzlingen, les habitants sont défavorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 53,9 pour cent de non. Kreuzlingen a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","I cittadini di Kreuzlingen si sono opposti all'iniziativa contro la dissimulazione del viso. Il testo è stato respinto con il 53,9 percento dei voti. Kreuzlingen ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
4681,53.4,53.4,46.6,"Langrickenbach TG","Langrickenbach (TG)","Langrickenbach TG","Ja zur Burka-Initiative in Langrickenbach: Mit 53,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Damit ist in Langrickenbach die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 73,6 Prozent.","Les habitants de Langrickenbach approuvent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 53,4 pour cent de oui. A Langrickenbach, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 73,6 pour cent à l'initiative pour l'interdiction des minarets.","Sì all'Iniziativa anti-burqa nel comune di Langrickenbach: i cittadini hanno approvato il testo con il 53,4 percento dei voti. A Langrickenbach lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 73,6 percento dei voti - all'iniziativa per il divieto dei minareti."
4683,60.3,60.3,39.7,"Lengwil TG","Lengwil (TG)","Lengwil TG","Ja zur Burka-Initiative in Lengwil. Die Gemeinde hat das Volksbegehren mit 60,3 Prozent der Stimmen angenommen. Damit ist in Lengwil die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 72,9 Prozent.","L'initiative ""pour l'interdiction de se dissimuler le visage"" passe la rampe aungwil avec 60,3 pour cent de oui. Aungwil, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 72,9 pour cent à l'initiative pour l'interdiction des minarets.","Da Lengwil è arrivato un ""sì"" alle urne per l'Iniziativa anti-Burqa. I cittadini hanno accolto il testo con il 60,3 percento dei voti. A Lengwil lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 72,9 percento dei voti - all'iniziativa per il divieto dei minareti."
4691,22.4,22.4,77.6,"Münsterlingen TG","Münsterlingen (TG)","Münsterlingen TG","Nein zur Burka-Initiative in Münsterlingen: Mit 4'711 Nein- zu 1'357 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 77,6 Prozent. Damit hat in Münsterlingen die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 60,6 Prozent ein Ja in die Urne gelegt.","L'initiative ""pour l'interdiction de se dissimuler le visage"" échoue à Münsterlingen avec 77,6 pour cent de non. Münsterlingen a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","A Münsterlingen i cittadini hanno respinto, con il 77,6 percento dei voti, l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"". Münsterlingen ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
4696,78.3,78.3,21.7,"Tägerwilen TG","Tägerwilen (TG)","Tägerwilen TG","In Tägerwilen hat die Stimmbevölkerung der Initiative ""Ja zum Verhüllungsverbot"" zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 78,3 Prozent angenommen. Damit hat in Tägerwilen die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 66,6 Prozent.","A Tägerwilen, les habitants sont favorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 78,3 pour cent de oui. A Tägerwilen, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 66,6 pour cent à l'initiative pour l'interdiction des minarets.","I cittadini di Tägerwilen si sono espressi a favore dell'iniziativa contro la dissimulazione del viso. Il testo è stato approvato con il 78,3 percento dei voti. A Tägerwilen lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 66,6 percento dei voti - all'iniziativa per il divieto dei minareti."
4701,40.1,40.1,59.9,"Wäldi TG","Wäldi (TG)","Wäldi TG","59,9 Prozent der Stimmbürgerinnen und Stimmbürger von Wäldi sagen Nein zur Burka-Initiative. Sie haben das Volksbegehren mit 8'516 Ja-Stimmen zu 5'712 Nein-Stimmen abgelehnt. Damit hat in Wäldi die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 75,7 Prozent ein Ja in die Urne gelegt.","Les habitants de Wäldi s'opposent à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 59,9 pour cent de non. Wäldi a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","No all'Iniziativa anti-burqa nel comune di Wäldi: i cittadini hanno bocciato il testo con il 59,9 percento dei voti. Wäldi ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
4711,46.4,46.4,53.6,"Affeltrangen TG","Affeltrangen (TG)","Affeltrangen TG","53,6 Prozent der Stimmbürgerinnen und Stimmbürger von Affeltrangen sagen Nein zur Burka-Initiative. Sie haben das Volksbegehren mit 6'090 Ja-Stimmen zu 5'270 Nein-Stimmen abgelehnt. Damit hat in Affeltrangen die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 79,9 Prozent ein Ja in die Urne gelegt.","Les habitants d'Affeltrangen s'opposent à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 53,6 pour cent de non. Affeltrangen a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","No all'Iniziativa anti-burqa nel comune di Affeltrangen: i cittadini hanno bocciato il testo con il 53,6 percento dei voti. Affeltrangen ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
4716,52.8,52.8,47.2,"Bettwiesen TG","Bettwiesen (TG)","Bettwiesen TG","In Bettwiesen hat die Stimmbevölkerung der Initiative ""Ja zum Verhüllungsverbot"" zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 52,8 Prozent angenommen. Damit ist in Bettwiesen die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 73,1 Prozent.","A Bettwiesen, les habitants sont favorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 52,8 pour cent de oui. A Bettwiesen, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 73,1 pour cent à l'initiative pour l'interdiction des minarets.","I cittadini di Bettwiesen si sono espressi a favore dell'iniziativa contro la dissimulazione del viso. Il testo è stato approvato con il 52,8 percento dei voti. A Bettwiesen lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 73,1 percento dei voti - all'iniziativa per il divieto dei minareti."
4721,46.9,46.9,53.1,"Bichelsee-Balterswil TG","Bichelsee-Balterswil (TG)","Bichelsee-Balterswil TG","Keine Mehrheit für die Burka-Initiative in Bichelsee-Balterswil: Mit 2'087 Nein-Stimmen zu 1'845 Ja-Stimmen oder 53,1 Prozent hat die Gemeinde das Volksbegehren verworfen. Damit hat in Bichelsee-Balterswil die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 71,7 Prozent ein Ja in die Urne gelegt.","C'est non à 53,1 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Bichelsee-Balterswil. Bichelsee-Balterswil a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Con il 53,1 percento di ""no"", i cittadini del comune di Bichelsee-Balterswil hanno bocciato l'Iniziativa anti-burqa. Bichelsee-Balterswil ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
4723,27.3,27.3,72.7,"Braunau TG","Braunau (TG)","Braunau TG","72,7 Prozent der Stimmbürgerinnen und Stimmbürger von Braunau sagen Nein zur Burka-Initiative. Sie haben das Volksbegehren mit 9'494 Ja-Stimmen zu 3'565 Nein-Stimmen abgelehnt. Damit hat in Braunau die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 76,6 Prozent ein Ja in die Urne gelegt.","Les habitants de Braunau s'opposent à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 72,7 pour cent de non. Braunau a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","No all'Iniziativa anti-burqa nel comune di Braunau: i cittadini hanno bocciato il testo con il 72,7 percento dei voti. Braunau ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
4724,18.2,18.2,81.8,"Eschlikon TG","Eschlikon (TG)","Eschlikon TG","In Eschlikon hat die Burka-Initiative keine Mehrheit gefunden. Auf 81,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit hat in Eschlikon die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 68,5 Prozent ein Ja in die Urne gelegt.","Les habitants d'Eschlikon rejettent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 81,8 pour cent de non. Eschlikon a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Eschlikon l'Iniziativa anti-burqa è stata bocciata con il 81,8 percento dei voti. Eschlikon ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
